Combination,Count
FORD-37-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,107
FORD-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,107
FORD-59900-2023-WA,402
FORD-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,402
FORD-2023-WA-Clean Alternative Fuel Vehicle Eligible,402
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-37,114
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-37-59900,114
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-37-59900-2023,107
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-37-59900-2023-WA,107
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-37-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,107
FORD-37-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,107
FORD-37-59900-2023-WA,114
FORD-37-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,114
FORD-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,114
FORD-37-59900-2023,107
FORD-37-59900-2023-WA,107
FORD-37-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,107
FORD-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,107
FORD-59900-2023-WA,114
FORD-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,114
FORD-2023-WA-Clean Alternative Fuel Vehicle Eligible,114
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-38,288
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-38-59900,288
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-38-59900-2021,60
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-38-59900-2021-WA,60
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-38-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,60
FORD-38-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,60
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-38-59900-2022,228
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-38-59900-2022-WA,228
FORD-Plug-in Hybrid Electric Vehicle (PHEV)-38-59900-2022-WA-Clean Alternative Fuel Vehicle Eligible,228
FORD-38-59900-2022-WA-Clean Alternative Fuel Vehicle Eligible,228
FORD-38-59900-2022-WA,288
FORD-38-59900-2022-WA-Clean Alternative Fuel Vehicle Eligible,288
FORD-59900-2022-WA-Clean Alternative Fuel Vehicle Eligible,288
FORD-38-59900-2021,60
FORD-38-59900-2021-WA,60
FORD-38-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,60
FORD-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,60
FORD-38-59900-2022,228
FORD-38-59900-2022-WA,228
FORD-38-59900-2022-WA-Clean Alternative Fuel Vehicle Eligible,228
FORD-59900-2022-WA-Clean Alternative Fuel Vehicle Eligible,228
FORD-59900-2022-WA,288
FORD-59900-2022-WA-Clean Alternative Fuel Vehicle Eligible,288
FORD-2022-WA-Clean Alternative Fuel Vehicle Eligible,288
FORD-37-59900,402
FORD-38-59900-2021,60
FORD-38-59900-2021-WA,60
FORD-38-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,60
FORD-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,60
FORD-38-59900-2022,228
FORD-38-59900-2022-WA,228
FORD-38-59900-2022-WA-Clean Alternative Fuel Vehicle Eligible,228
FORD-59900-2022-WA-Clean Alternative Fuel Vehicle Eligible,228
FORD-37-59900-2023,107
FORD-37-59900-2023-WA,107
FORD-37-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,107
FORD-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,107
FORD-59900-2023-WA,402
FORD-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,402
FORD-2023-WA-Clean Alternative Fuel Vehicle Eligible,402
FORD-59900-2021,60
FORD-59900-2021-WA,60
FORD-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,60
FORD-2021-WA-Clean Alternative Fuel Vehicle Eligible,60
FORD-59900-2022,228
FORD-59900-2022-WA,228
FORD-59900-2022-WA-Clean Alternative Fuel Vehicle Eligible,228
FORD-2022-WA-Clean Alternative Fuel Vehicle Eligible,228
FORD-59900-2023,107
FORD-59900-2023-WA,107
FORD-59900-2023-WA-Clean Alternative Fuel Vehicle Eligible,107
FORD-2023-WA-Clean Alternative Fuel Vehicle Eligible,107
FORD-2023-WA,402
FORD-2023-WA-Clean Alternative Fuel Vehicle Eligible,402
FORD-WA-Clean Alternative Fuel Vehicle Eligible,402
FORD-F-150,1771
FORD-F-150-Battery Electric Vehicle (BEV),1771
FORD-F-150-Battery Electric Vehicle (BEV)-19,1771
FORD-F-150-Battery Electric Vehicle (BEV)-19-59900,1771
FORD-F-150-Battery Electric Vehicle (BEV)-19-59900-2022,332
FORD-F-150-Battery Electric Vehicle (BEV)-19-59900-2022-WA,332
FORD-F-150-Battery Electric Vehicle (BEV)-19-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-Battery Electric Vehicle (BEV)-19-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-F-150-Battery Electric Vehicle (BEV)-19-59900-2023,1438
FORD-F-150-Battery Electric Vehicle (BEV)-19-59900-2023-WA,1437
FORD-F-150-Battery Electric Vehicle (BEV)-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1437
FORD-Battery Electric Vehicle (BEV)-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1438
FORD-Battery Electric Vehicle (BEV)-19-59900-2023-WA,1770
FORD-Battery Electric Vehicle (BEV)-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1770
FORD-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1771
FORD-Battery Electric Vehicle (BEV)-19-59900-2022,332
FORD-Battery Electric Vehicle (BEV)-19-59900-2022-WA,332
FORD-Battery Electric Vehicle (BEV)-19-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-19-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-Battery Electric Vehicle (BEV)-19-59900-2023,1438
FORD-Battery Electric Vehicle (BEV)-19-59900-2023-WA,1437
FORD-Battery Electric Vehicle (BEV)-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1437
FORD-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1438
FORD-19-59900-2023-WA,1770
FORD-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1770
FORD-59900-2023-WA-Eligibility unknown as battery range has not been researched,1771
FORD-Battery Electric Vehicle (BEV)-19-59900,1771
FORD-Battery Electric Vehicle (BEV)-19-59900-2022,332
FORD-Battery Electric Vehicle (BEV)-19-59900-2022-WA,332
FORD-Battery Electric Vehicle (BEV)-19-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-19-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-Battery Electric Vehicle (BEV)-19-59900-2023,1438
FORD-Battery Electric Vehicle (BEV)-19-59900-2023-WA,1437
FORD-Battery Electric Vehicle (BEV)-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1437
FORD-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1438
FORD-19-59900-2023-WA,1770
FORD-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1770
FORD-59900-2023-WA-Eligibility unknown as battery range has not been researched,1771
FORD-19-59900-2022,332
FORD-19-59900-2022-WA,332
FORD-19-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-19-59900-2023,1438
FORD-19-59900-2023-WA,1437
FORD-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1437
FORD-59900-2023-WA-Eligibility unknown as battery range has not been researched,1438
FORD-59900-2023-WA,1770
FORD-59900-2023-WA-Eligibility unknown as battery range has not been researched,1770
FORD-2023-WA-Eligibility unknown as battery range has not been researched,1771
FORD-Battery Electric Vehicle (BEV)-19,1771
FORD-Battery Electric Vehicle (BEV)-19-59900,1771
FORD-Battery Electric Vehicle (BEV)-19-59900-2022,332
FORD-Battery Electric Vehicle (BEV)-19-59900-2022-WA,332
FORD-Battery Electric Vehicle (BEV)-19-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-19-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-Battery Electric Vehicle (BEV)-19-59900-2023,1438
FORD-Battery Electric Vehicle (BEV)-19-59900-2023-WA,1437
FORD-Battery Electric Vehicle (BEV)-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1437
FORD-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1438
FORD-19-59900-2023-WA,1770
FORD-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1770
FORD-59900-2023-WA-Eligibility unknown as battery range has not been researched,1771
FORD-19-59900-2022,332
FORD-19-59900-2022-WA,332
FORD-19-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-19-59900-2023,1438
FORD-19-59900-2023-WA,1437
FORD-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1437
FORD-59900-2023-WA-Eligibility unknown as battery range has not been researched,1438
FORD-59900-2023-WA,1770
FORD-59900-2023-WA-Eligibility unknown as battery range has not been researched,1770
FORD-2023-WA-Eligibility unknown as battery range has not been researched,1771
FORD-19-59900,1771
FORD-19-59900-2022,332
FORD-19-59900-2022-WA,332
FORD-19-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-19-59900-2023,1438
FORD-19-59900-2023-WA,1437
FORD-19-59900-2023-WA-Eligibility unknown as battery range has not been researched,1437
FORD-59900-2023-WA-Eligibility unknown as battery range has not been researched,1438
FORD-59900-2023-WA,1770
FORD-59900-2023-WA-Eligibility unknown as battery range has not been researched,1770
FORD-2023-WA-Eligibility unknown as battery range has not been researched,1771
FORD-59900-2022,332
FORD-59900-2022-WA,332
FORD-59900-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-2022-WA-Eligibility unknown as battery range has not been researched,332
FORD-59900-2023,1438
FORD-59900-2023-WA,1437
FORD-59900-2023-WA-Eligibility unknown as battery range has not been researched,1437
FORD-2023-WA-Eligibility unknown as battery range has not been researched,1438
FORD-2023-WA,1770
FORD-2023-WA-Eligibility unknown as battery range has not been researched,1770
FORD-WA-Eligibility unknown as battery range has not been researched,1771
FORD-FOCUS,227
FORD-FOCUS-Battery Electric Vehicle (BEV),227
FORD-FOCUS-Battery Electric Vehicle (BEV)-76,196
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900,196
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2012,13
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2012-WA,13
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,13
FORD-Battery Electric Vehicle (BEV)-76-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,13
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2013,57
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2013-WA,57
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2013-WA-Clean Alternative Fuel Vehicle Eligible,57
FORD-Battery Electric Vehicle (BEV)-76-59900-2013-WA-Clean Alternative Fuel Vehicle Eligible,57
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2014,55
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2014-WA,55
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,55
FORD-Battery Electric Vehicle (BEV)-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,55
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2015,36
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2015-WA,36
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2015-WA-Clean Alternative Fuel Vehicle Eligible,36
FORD-Battery Electric Vehicle (BEV)-76-59900-2015-WA-Clean Alternative Fuel Vehicle Eligible,36
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2016,35
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2016-WA,35
FORD-FOCUS-Battery Electric Vehicle (BEV)-76-59900-2016-WA-Clean Alternative Fuel Vehicle Eligible,35
FORD-Battery Electric Vehicle (BEV)-76-59900-2016-WA-Clean Alternative Fuel Vehicle Eligible,35
FORD-Battery Electric Vehicle (BEV)-76-59900-2014-WA,196
FORD-Battery Electric Vehicle (BEV)-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,196
FORD-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,196
FORD-Battery Electric Vehicle (BEV)-76-59900-2012,13
FORD-Battery Electric Vehicle (BEV)-76-59900-2012-WA,13
FORD-Battery Electric Vehicle (BEV)-76-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,13
FORD-76-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,13
FORD-Battery Electric Vehicle (BEV)-76-59900-2013,57
FORD-Battery Electric Vehicle (BEV)-76-59900-2013-WA,57
FORD-Battery Electric Vehicle (BEV)-76-59900-2013-WA-Clean Alternative Fuel Vehicle Eligible,57
FORD-76-59900-2013-WA-Clean Alternative Fuel Vehicle Eligible,57
FORD-Battery Electric Vehicle (BEV)-76-59900-2014,55
FORD-Battery Electric Vehicle (BEV)-76-59900-2014-WA,55
FORD-Battery Electric Vehicle (BEV)-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,55
FORD-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,55
FORD-Battery Electric Vehicle (BEV)-76-59900-2015,36
FORD-Battery Electric Vehicle (BEV)-76-59900-2015-WA,36
FORD-Battery Electric Vehicle (BEV)-76-59900-2015-WA-Clean Alternative Fuel Vehicle Eligible,36
FORD-76-59900-2015-WA-Clean Alternative Fuel Vehicle Eligible,36
FORD-Battery Electric Vehicle (BEV)-76-59900-2016,35
FORD-Battery Electric Vehicle (BEV)-76-59900-2016-WA,35
FORD-Battery Electric Vehicle (BEV)-76-59900-2016-WA-Clean Alternative Fuel Vehicle Eligible,35
FORD-76-59900-2016-WA-Clean Alternative Fuel Vehicle Eligible,35
FORD-76-59900-2014-WA,196
FORD-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,196
FORD-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,196
FORD-FOCUS-Battery Electric Vehicle (BEV)-100,31
FORD-FOCUS-Battery Electric Vehicle (BEV)-100-59900,31
FORD-FOCUS-Battery Electric Vehicle (BEV)-100-59900-2017,23
FORD-FOCUS-Battery Electric Vehicle (BEV)-100-59900-2017-WA,22
FORD-FOCUS-Battery Electric Vehicle (BEV)-100-59900-2017-WA-Clean Alternative Fuel Vehicle Eligible,22
FORD-Battery Electric Vehicle (BEV)-100-59900-2017-WA-Clean Alternative Fuel Vehicle Eligible,23
FORD-Battery Electric Vehicle (BEV)-100-59900-2018-WA,30
FORD-Battery Electric Vehicle (BEV)-100-59900-2018-WA-Clean Alternative Fuel Vehicle Eligible,30
FORD-100-59900-2018-WA-Clean Alternative Fuel Vehicle Eligible,31
FORD-Battery Electric Vehicle (BEV)-100-59900-2017,23
FORD-Battery Electric Vehicle (BEV)-100-59900-2017-WA,22
FORD-Battery Electric Vehicle (BEV)-100-59900-2017-WA-Clean Alternative Fuel Vehicle Eligible,22
FORD-100-59900-2017-WA-Clean Alternative Fuel Vehicle Eligible,23
FORD-100-59900-2018-WA,30
FORD-100-59900-2018-WA-Clean Alternative Fuel Vehicle Eligible,30
FORD-59900-2018-WA-Clean Alternative Fuel Vehicle Eligible,31
FORD-Battery Electric Vehicle (BEV)-76-59900,227
FORD-Battery Electric Vehicle (BEV)-76-59900-2012,13
FORD-Battery Electric Vehicle (BEV)-76-59900-2012-WA,13
FORD-Battery Electric Vehicle (BEV)-76-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,13
FORD-76-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,13
FORD-Battery Electric Vehicle (BEV)-76-59900-2013,57
FORD-Battery Electric Vehicle (BEV)-76-59900-2013-WA,57
FORD-Battery Electric Vehicle (BEV)-76-59900-2013-WA-Clean Alternative Fuel Vehicle Eligible,57
FORD-76-59900-2013-WA-Clean Alternative Fuel Vehicle Eligible,57
FORD-Battery Electric Vehicle (BEV)-76-59900-2014,55
FORD-Battery Electric Vehicle (BEV)-76-59900-2014-WA,55
FORD-Battery Electric Vehicle (BEV)-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,55
FORD-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,55
FORD-Battery Electric Vehicle (BEV)-76-59900-2015,36
FORD-Battery Electric Vehicle (BEV)-76-59900-2015-WA,36
FORD-Battery Electric Vehicle (BEV)-76-59900-2015-WA-Clean Alternative Fuel Vehicle Eligible,36
FORD-76-59900-2015-WA-Clean Alternative Fuel Vehicle Eligible,36
FORD-Battery Electric Vehicle (BEV)-76-59900-2016,35
FORD-Battery Electric Vehicle (BEV)-76-59900-2016-WA,35
FORD-Battery Electric Vehicle (BEV)-76-59900-2016-WA-Clean Alternative Fuel Vehicle Eligible,35
FORD-76-59900-2016-WA-Clean Alternative Fuel Vehicle Eligible,35
FORD-Battery Electric Vehicle (BEV)-100-59900-2017,23
FORD-Battery Electric Vehicle (BEV)-100-59900-2017-WA,22
FORD-Battery Electric Vehicle (BEV)-100-59900-2017-WA-Clean Alternative Fuel Vehicle Eligible,22
FORD-100-59900-2017-WA-Clean Alternative Fuel Vehicle Eligible,23
FORD-76-59900-2014-WA,226
FORD-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,226
FORD-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,227
FORD-76-59900-2012,13
FORD-76-59900-2012-WA,13
FORD-76-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,13
FORD-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,13
FORD-76-59900-2013,57
FORD-76-59900-2013-WA,57
FORD-76-59900-2013-WA-Clean Alternative Fuel Vehicle Eligible,57
FORD-59900-2013-WA-Clean Alternative Fuel Vehicle Eligible,57
FORD-76-59900-2014,55
FORD-76-59900-2014-WA,55
FORD-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,55
FORD-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,55
FORD-76-59900-2015,36
FORD-76-59900-2015-WA,36
FORD-76-59900-2015-WA-Clean Alternative Fuel Vehicle Eligible,36
FORD-59900-2015-WA-Clean Alternative Fuel Vehicle Eligible,36
FORD-76-59900-2016,35
FORD-76-59900-2016-WA,35
FORD-76-59900-2016-WA-Clean Alternative Fuel Vehicle Eligible,35
FORD-59900-2016-WA-Clean Alternative Fuel Vehicle Eligible,35
FORD-100-59900-2017,23
FORD-100-59900-2017-WA,22
FORD-100-59900-2017-WA-Clean Alternative Fuel Vehicle Eligible,22
FORD-59900-2017-WA-Clean Alternative Fuel Vehicle Eligible,23
FORD-59900-2014-WA,226
FORD-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,226
FORD-2014-WA-Clean Alternative Fuel Vehicle Eligible,227
FORD-Battery Electric Vehicle (BEV)-76,196
FORD-Battery Electric Vehicle (BEV)-76-59900,196
FORD-Battery Electric Vehicle (BEV)-76-59900-2012,13
FORD-Battery Electric Vehicle (BEV)-76-59900-2012-WA,13
FORD-Battery Electric Vehicle (BEV)-76-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,13
FORD-76-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,13
FORD-Battery Electric Vehicle (BEV)-76-59900-2013,57
FORD-Battery Electric Vehicle (BEV)-76-59900-2013-WA,57
FORD-Battery Electric Vehicle (BEV)-76-59900-2013-WA-Clean Alternative Fuel Vehicle Eligible,57
FORD-76-59900-2013-WA-Clean Alternative Fuel Vehicle Eligible,57
FORD-Battery Electric Vehicle (BEV)-76-59900-2014,55
FORD-Battery Electric Vehicle (BEV)-76-59900-2014-WA,55
FORD-Battery Electric Vehicle (BEV)-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,55
FORD-76-59900-2014-WA-Clean Alternative Fuel Vehicle Eligible,55
FORD-Battery Electric Vehicle (BEV)-76-59900-2015,36
FORD-Battery Electric Vehicle (BEV)-76-59900-2015-WA,36
FORD-Battery Electric Vehicle (BEV)-76-59900-2015-WA-Clean Alternative Fuel Vehicle Eligible,36
FORD-76-59900-2015-WA-Clean Alternative Fuel Vehicle Eligible,36
FORD-Battery Electric Vehicle (BEV)-76-59900-2016,35
FORD-Battery Electric Vehicle (BEV)-76-59900-2016-WA,35
